"file_name","glims_id","cloud_cover","image_quality","image_quality_oli","spacecraft_id","num_pixels","no_data_pixel_count","zero_pixel_count","percentage_zero_pixels","negative_pixel_count","rank_score"
"G079661E35827N_2009-10-01_L7_C02_T1_L2_SR.tif","G079661E35827N","1.0","9.0",,"LANDSAT_7","70224","0","3663","0.0521616541353383459","684","1"
"G075857E36749N_2009-07-26_L5_C02_T1_L2_SR.tif","G075857E36749N","2.0","9.0",,"LANDSAT_5","490998","0","14705","0.0299492054957454002","774","1"
"G087608E28116N_2010-04-09_L5_C02_T1_L2_SR.tif","G087608E28116N","2.0","9.0",,"LANDSAT_5","51794","0","3531","0.0681739197590454493","0","1"
"G226908E58248N_2006-09-15_L5_C02_T1_L2_SR.tif","G226908E58248N","2.0","9.0",,"LANDSAT_5","151810","0","12435","0.0819116000263487254","6693","1"
"G290027E34276S_2011-02-27_L5_C02_T1_L2_SR.tif","G290027E34276S","0.0","9.0",,"LANDSAT_5","172938","0","10824","0.0625889046941678521","0","1"
"G092587E32749N_2007-08-02_L5_C02_T1_L2_SR.tif","G092587E32749N","0.0","9.0",,"LANDSAT_5","122740","0","5460","0.0444842757047417305","0","1"
"G081073E42048N_2007-09-18_L5_C02_T1_L2_SR.tif","G081073E42048N","1.0","9.0",,"LANDSAT_5","78660","0","3261","0.0414569031273836766","1338","1"
"G078361E34612N_2009-09-30_L5_C02_T1_L2_SR.tif","G078361E34612N","2.0","9.0",,"LANDSAT_5","83752","0","2991","0.0357125799980895979","0","1"
"G075653E37070N_2009-07-26_L5_C02_T1_L2_SR.tif","G075653E37070N","2.0","9.0",,"LANDSAT_5","50654","0","684","0.0135033758439609902","0","1"
"G290164E33754S_2011-03-31_L5_C02_T1_L2_SR.tif","G290164E33754S","0.0","9.0",,"LANDSAT_5","83581","0","5496","0.0657565714695923715","0","1"
"G090341E30288N_2009-12-04_L5_C02_T1_L2_SR.tif","G090341E30288N","2.0","9.0",,"LANDSAT_5","108072","0","6217","0.0575264638389222000","0","1"
"G077592E32037N_2009-09-14_L5_C02_T1_L2_SR.tif","G077592E32037N","2.0","9.0",,"LANDSAT_5","124184","0","104","0.0008374669844746505","0","1"
"G081123E30068N_2010-11-15_L5_C02_T1_L2_SR.tif","G081123E30068N","2.0","9.0",,"LANDSAT_5","874342","0","60185","0.0688346207776819597","72","1"
"G086720E43262N_2007-09-13_L5_C02_T1_L2_SR.tif","G086720E43262N","1.0","9.0",,"LANDSAT_5","75582","0","6449","0.0853245481728453865","1655","1"
"G075195E37406N_2009-07-26_L5_C02_T1_L2_SR.tif","G075195E37406N","2.0","9.0",,"LANDSAT_5","81510","0","2263","0.0277634646055698687","0","1"
"G080817E35639N_2011-08-05_L5_C02_T1_L2_SR.tif","G080817E35639N","1.0","9.0",,"LANDSAT_5","309396","0","5207","0.0168295647002546898","0","1"
"G077543E35507N_2009-08-29_L5_C02_T1_L2_SR.tif","G077543E35507N","2.0","9.0",,"LANDSAT_5","173565","0","10502","0.0605075908161207617","3927","1"
"G084991E30179N_2009-03-03_L5_C02_T1_L2_SR.tif","G084991E30179N","1.0","9.0",,"LANDSAT_5","129352","0","12173","0.0941075514874141876","12705","1"
"G292214E82304N_2016-06-17_L8_C02_T1_L2_SR.tif","G292214E82304N","0.07",,"9","LANDSAT_8","897636","0","62478","0.0696028234161731481","15122","1"
"G278315E81744N_2015-05-24_L8_C02_T1_L2_SR.tif","G278315E81744N","0.0",,"9","LANDSAT_8","155135","0","12038","0.0775969317046443420","3708","1"
"G287675E81905N_2015-07-11_L8_C02_T1_L2_SR.tif","G287675E81905N","0.13",,"9","LANDSAT_8","186276","0","12397","0.0665517833752066826","162","1"
"G294568E82605N_2016-06-11_L8_C02_T1_L2_SR.tif","G294568E82605N","0.06",,"9","LANDSAT_8","511290","0","29660","0.0580101312366758591","297","1"
"G079397E36144N_2009-08-13_L5_C02_T1_L2_SR.tif","G079397E36144N","1.0","9.0",,"LANDSAT_5","2970213","0","237589","0.0799905595995977393","69500","1"
"G082833E29751N_2009-09-26_L7_C02_T1_L2_SR.tif","G082833E29751N","2.0","9.0",,"LANDSAT_7","746263","0","62399","0.0836152938039270338","7680","1"
"G274951E81422N_2015-07-15_L8_C02_T1_L2_SR.tif","G274951E81422N","0.32",,"9","LANDSAT_8","292011","0","22674","0.0776477598446633860","7986","1"
"G241021E51729N_2006-09-02_L5_C02_T1_L2_SR.tif","G241021E51729N","0.0","9.0",,"LANDSAT_5","164008","0","14054","0.0856909419052729135","0","1"
"G103081E31259N_2007-09-18_L5_C02_T1_L2_SR.tif","G103081E31259N","2.0","9.0",,"LANDSAT_5","56392","0","2558","0.0453610441197332955","0","1"
"G091175E28344N_2009-10-26_L5_C02_T1_L2_SR.tif","G091175E28344N","0.0","9.0",,"LANDSAT_5","153216","0","7002","0.0457001879699248120","48","1"
"G230656E53917N_2005-08-24_L5_C02_T1_L2_SR.tif","G230656E53917N","2.0","9.0",,"LANDSAT_5","79059","0","4771","0.0603473355342212778","0","1"
"G076689E35919N_2010-08-23_L5_C02_T1_L2_SR.tif","G076689E35919N","2.0","9.0",,"LANDSAT_5","145730","0","9135","0.0626844163864681260","0","1"
"G292593E82556N_2016-06-11_L8_C02_T1_L2_SR.tif","G292593E82556N","0.1",,"9","LANDSAT_8","402990","0","22727","0.0563959403459142907","111","1"
"G286879E49619S_2005-02-19_L5_C02_T1_L2_SR.tif","G286879E49619S","2.0","9.0",,"LANDSAT_5","144248","0","12334","0.0855055182740835228","6420","1"
"G077815E36536N_2010-08-23_L5_C02_T1_L2_SR.tif","G077815E36536N","1.0","9.0",,"LANDSAT_5","273315","0","5901","0.0215904725316941990","0","1"
"G074968E37208N_2009-07-26_L5_C02_T1_L2_SR.tif","G074968E37208N","2.0","9.0",,"LANDSAT_5","137826","0","4797","0.0348047538200339559","0","1"
"G290465E33082S_2010-02-08_L5_C02_T1_L2_SR.tif","G290465E33082S","1.0","9.0",,"LANDSAT_5","93632","0","5823","0.0621902768284347232","0","1"
"G072227E35780N_2006-07-08_L7_C02_T1_L2_SR.tif","G072227E35780N","2.0","9.0",,"LANDSAT_7","430920","0","42553","0.0987491877842755036","20689","1"
"G074081E38998N_2009-09-10_L5_C02_T1_L2_SR.tif","G074081E38998N","1.0","9.0",,"LANDSAT_5","90972","0","3936","0.0432660598865585015","0","1"
"G076197E36250N_2010-08-23_L5_C02_T1_L2_SR.tif","G076197E36250N","2.0","9.0",,"LANDSAT_5","94316","0","4105","0.0435238983841553925","0","1"
"G080569E42389N_2007-08-24_L5_C02_T1_L2_SR.tif","G080569E42389N","2.0","9.0",,"LANDSAT_5","64239","0","3078","0.0479148181011535049","0","1"
"G241921E52390N_2006-08-26_L5_C02_T1_L2_SR.tif","G241921E52390N","3.0","9.0",,"LANDSAT_5","100776","0","9618","0.0954393903310311979","0","1"
"G084768E36755N_2007-05-16_L7_C02_T1_L2_SR.tif","G084768E36755N","1.0","9.0",,"LANDSAT_7","146775","0","11422","0.0778197921989439618","7835","1"
"G082438E30008N_2009-09-18_L5_C02_T1_L2_SR.tif","G082438E30008N","3.0","9.0",,"LANDSAT_5","129960","0","2369","0.0182286857494613727","324","1"
"G076659E36207N_2010-08-23_L5_C02_T1_L2_SR.tif","G076659E36207N","2.0","9.0",,"LANDSAT_5","780672","0","20292","0.0259929906542056075","0","1"
"G079600E34227N_2009-09-07_L5_C02_T1_L2_SR.tif","G079600E34227N","2.0","9.0",,"LANDSAT_5","152950","0","6625","0.0433148087610330173","0","1"
"G088407E43805N_2010-08-13_L5_C02_T1_L2_SR.tif","G088407E43805N","0.0","9.0",,"LANDSAT_5","262808","0","19893","0.0756940427993059572","111","1"
"G076847E36461N_2010-08-23_L5_C02_T1_L2_SR.tif","G076847E36461N","2.0","9.0",,"LANDSAT_5","253422","0","7060","0.0278586705179502963","0","1"
"G084195E30527N_2009-03-03_L5_C02_T1_L2_SR.tif","G084195E30527N","1.0","9.0",,"LANDSAT_5","60306","0","5955","0.0987463933936921699","0","1"
"G087017E28064N_2010-04-09_L5_C02_T1_L2_SR.tif","G087017E28064N","2.0","9.0",,"LANDSAT_5","99484","0","4186","0.0420771179285111174","0","1"
"G082220E30164N_2009-10-11_L5_C02_T1_L2_SR.tif","G082220E30164N","2.0","9.0",,"LANDSAT_5","926668","0","14564","0.0157165241488861167","957","1"
"G292944E82302N_2016-06-17_L8_C02_T1_L2_SR.tif","G292944E82302N","0.07",,"9","LANDSAT_8","919828","0","57138","0.0621181351296111882","3897","1"
"G226859E58437N_2006-06-11_L5_C02_T1_L2_SR.tif","G226859E58437N","2.0","9.0",,"LANDSAT_5","78850","0","4567","0.0579201014584654407","8382","1"
"G081047E29854N_2010-11-15_L5_C02_T1_L2_SR.tif","G081047E29854N","2.0","9.0",,"LANDSAT_5","61560","0","5540","0.0899935022742040286","426","1"
"G239467E53148N_2006-10-04_L5_C02_T1_L2_SR.tif","G239467E53148N","2.0","9.0",,"LANDSAT_5","364420","0","26688","0.0732341803413643598","8175","1"
"G088060E37575N_2010-08-14_L7_C02_T1_L2_SR.tif","G088060E37575N","0.0","9.0",,"LANDSAT_7","59508","0","3412","0.0573368286616925455","0","1"
"G287072E49026S_2005-02-19_L5_C02_T1_L2_SR.tif","G287072E49026S","2.0","9.0",,"LANDSAT_5","64980","0","3598","0.0553708833487226839","0","1"
"G079924E35890N_2009-10-01_L7_C02_T1_L2_SR.tif","G079924E35890N","1.0","9.0",,"LANDSAT_7","412832","0","34048","0.0824742268041237113","9010","1"
"G076771E35080N_2005-10-20_L7_C02_T1_L2_SR.tif","G076771E35080N","2.0","9.0",,"LANDSAT_7","162526","0","15831","0.0974059535089770252","9902","1"
"G097894E38516N_2006-08-01_L5_C02_T1_L2_SR.tif","G097894E38516N","0.0","9.0",,"LANDSAT_5","331037","0","15886","0.0479885934200708682","90","1"
"G226186E58734N_2006-06-11_L5_C02_T1_L2_SR.tif","G226186E58734N","2.0","9.0",,"LANDSAT_5","731728","0","29283","0.0400189687971486673","723","1"
"G079860E34329N_2009-09-07_L5_C02_T1_L2_SR.tif","G079860E34329N","2.0","9.0",,"LANDSAT_5","252054","0","10377","0.0411697493394272656","0","1"
"G085831E43547N_2007-09-13_L5_C02_T1_L2_SR.tif","G085831E43547N","1.0","9.0",,"LANDSAT_5","122816","0","6773","0.0551475377800937989","348","1"
"G086187E43552N_2007-09-13_L5_C02_T1_L2_SR.tif","G086187E43552N","1.0","9.0",,"LANDSAT_5","78242","0","4849","0.0619743871577924900","1032","1"
"G079204E36078N_2009-05-18_L5_C02_T1_L2_SR.tif","G079204E36078N","4.0","9.0",,"LANDSAT_5","118503","0","2529","0.0213412318675476570","6237","1"
"G076345E36292N_2010-08-23_L5_C02_T1_L2_SR.tif","G076345E36292N","2.0","9.0",,"LANDSAT_5","432098","0","15357","0.0355405486718290758","0","1"
"G079960E31927N_2009-09-16_L5_C02_T1_L2_SR.tif","G079960E31927N","4.0","9.0",,"LANDSAT_5","212040","0","4627","0.0218213544614223731","0","1"
"G242091E51445N_2006-08-26_L5_C02_T1_L2_SR.tif","G242091E51445N","3.0","9.0",,"LANDSAT_5","130207","0","13006","0.0998871028439331219","6186","1"
"G076223E34089N_2005-09-02_L7_C02_T1_L2_SR.tif","G076223E34089N","1.0","9.0",,"LANDSAT_7","240464","0","12950","0.0538542151839776432","0","1"
"G091179E33540N_2007-05-05_L5_C02_T1_L2_SR.tif","G091179E33540N","3.0","9.0",,"LANDSAT_5","158954","0","4482","0.0281968368207154271","0","1"
"G093631E29446N_2009-11-28_L7_C02_T1_L2_SR.tif","G093631E29446N","1.0","9.0",,"LANDSAT_7","115292","0","8943","0.0775682614578635118","1935","1"
"G074901E37223N_2009-07-26_L5_C02_T1_L2_SR.tif","G074901E37223N","2.0","9.0",,"LANDSAT_5","167580","0","2535","0.0151271034729681346","0","1"
"G079056E36209N_2009-08-13_L5_C02_T1_L2_SR.tif","G079056E36209N","1.0","9.0",,"LANDSAT_5","240426","0","4907","0.0204096062821824595","0","1"
"G007640E46025N_2009-09-30_L5_C02_T1_L2_SR.tif","G007640E46025N","2.0","9.0",,"LANDSAT_5","94620","0","6684","0.0706404565630944832","0","1"
"G090650E35852N_2007-07-31_L5_C02_T1_L2_SR.tif","G090650E35852N","2.0","9.0",,"LANDSAT_5","193401","0","7610","0.0393482970615457004","18","1"
"G088287E37641N_2010-08-06_L5_C02_T1_L2_SR.tif","G088287E37641N","0.0","9.0",,"LANDSAT_5","57171","0","1424","0.0249077329415262983","0","1"
"G079780E36011N_2009-10-01_L7_C02_T1_L2_SR.tif","G079780E36011N","1.0","9.0",,"LANDSAT_7","162545","0","10164","0.0625303762035128734","0","1"
"G078788E31313N_2009-09-07_L5_C02_T1_L2_SR.tif","G078788E31313N","4.0","9.0",,"LANDSAT_5","81396","0","460","0.0056513833603616885","0","1"
"G082389E34783N_2010-11-15_L5_C02_T1_L2_SR.tif","G082389E34783N","2.0","9.0",,"LANDSAT_5","333944","0","4113","0.0123164362887190667","0","1"
"G090830E33408N_2007-05-05_L5_C02_T1_L2_SR.tif","G090830E33408N","3.0","9.0",,"LANDSAT_5","156940","0","4295","0.0273671466802599720","0","1"
"G286920E49359S_2005-02-19_L5_C02_T1_L2_SR.tif","G286920E49359S","2.0","9.0",,"LANDSAT_5","1108118","0","62492","0.0563947160861929867","3045","1"
"G083438E31670N_2009-09-18_L5_C02_T1_L2_SR.tif","G083438E31670N","1.0","9.0",,"LANDSAT_5","60515","0","3292","0.0543997356027431215","0","1"
"G091372E49740N_2010-09-07_L5_C02_T1_L2_SR.tif","G091372E49740N","3.0","9.0",,"LANDSAT_5","80104","0","5542","0.0691850594227504244","2985","1"
"G081317E30454N_2007-10-30_L7_C02_T1_L2_SR.tif","G081317E30454N","4.0","9.0",,"LANDSAT_7","615600","0","39343","0.0639100064977257960","420","1"
"G092341E27789N_2010-02-08_L5_C02_T1_L2_SR.tif","G092341E27789N","2.0","9.0",,"LANDSAT_5","77653","0","2907","0.0374357719598727673","0","1"
"G083512E28859N_2010-12-03_L5_C02_T1_L2_SR.tif","G083512E28859N","2.0","9.0",,"LANDSAT_5","181374","0","5366","0.0295852768312988631","0","1"
"G085216E43427N_2009-07-31_L7_C02_T1_L2_SR.tif","G085216E43427N","1.0","9.0",,"LANDSAT_7","159315","0","7548","0.0473778363619244892","558","1"
"G223324E59575N_2010-08-14_L5_C02_T1_L2_SR.tif","G223324E59575N","3.0","9.0",,"LANDSAT_5","353628","0","16689","0.0471936611354304523","0","1"
"G071322E37723N_2006-07-15_L7_C02_T1_L2_SR.tif","G071322E37723N","3.0","9.0",,"LANDSAT_7","65892","0","5925","0.0899198688763431069","3753","1"
"G085926E43506N_2007-09-13_L5_C02_T1_L2_SR.tif","G085926E43506N","1.0","9.0",,"LANDSAT_5","351234","0","17868","0.0508720681938536702","795","1"
"G075941E33726N_2007-10-26_L7_C02_T1_L2_SR.tif","G075941E33726N","4.0","9.0",,"LANDSAT_7","167713","0","16687","0.0994973556015335722","7914","1"
"G076647E36233N_2010-08-23_L5_C02_T1_L2_SR.tif","G076647E36233N","2.0","9.0",,"LANDSAT_5","194142","0","5818","0.0299677555603630332","0","1"
"G231926E53905N_2005-08-24_L5_C02_T1_L2_SR.tif","G231926E53905N","2.0","9.0",,"LANDSAT_5","113506","0","5950","0.0524201363804556587","0","1"
"G080396E35769N_2011-08-05_L5_C02_T1_L2_SR.tif","G080396E35769N","1.0","9.0",,"LANDSAT_5","53314","0","507","0.0095096972652586563","0","1"
"G007045E45994N_2009-08-20_L5_C02_T1_L2_SR.tif","G007045E45994N","1.0","9.0",,"LANDSAT_5","93366","0","8870","0.0950024634235160551","741","1"
"G082421E30020N_2009-09-18_L5_C02_T1_L2_SR.tif","G082421E30020N","3.0","9.0",,"LANDSAT_5","168264","0","2324","0.0138116293443636191","0","1"
"G010867E46920N_2015-07-31_L8_C02_T1_L2_SR.tif","G010867E46920N","3.04",,"9","LANDSAT_8","70680","0","4899","0.0693123938879456706","0","1"
"G080365E35807N_2011-08-05_L5_C02_T1_L2_SR.tif","G080365E35807N","1.0","9.0",,"LANDSAT_5","91656","0","902","0.0098411451514358034","0","1"
"G079489E31076N_2009-09-16_L5_C02_T1_L2_SR.tif","G079489E31076N","4.0","9.0",,"LANDSAT_5","69312","0","832","0.0120036934441366574","0","1"
"G085312E42610N_2009-08-08_L5_C02_T1_L2_SR.tif","G085312E42610N","3.0","9.0",,"LANDSAT_5","240711","0","22786","0.0946612327646015346","21555","1"
"G094754E35612N_2006-07-23_L5_C02_T1_L2_SR.tif","G094754E35612N","3.0","9.0",,"LANDSAT_5","91770","0","4150","0.0452217500272420181","0","1"
"G076526E35951N_2010-08-23_L5_C02_T1_L2_SR.tif","G076526E35951N","2.0","9.0",,"LANDSAT_5","1484280","0","69672","0.0469399304713396394","0","1"
"G084644E28529N_2010-12-03_L5_C02_T1_L2_SR.tif","G084644E28529N","2.0","9.0",,"LANDSAT_5","151164","0","7073","0.0467902410626868831","0","1"
"G076713E36656N_2010-08-23_L5_C02_T1_L2_SR.tif","G076713E36656N","2.0","9.0",,"LANDSAT_5","61427","0","1480","0.0240936396047340746","0","1"
"G212710E63742N_2005-08-15_L5_C02_T1_L2_SR.tif","G212710E63742N","1.0","9.0",,"LANDSAT_5","211185","0","16854","0.0798068044605440727","96","1"
"G290389E33037S_2010-02-08_L5_C02_T1_L2_SR.tif","G290389E33037S","1.0","9.0",,"LANDSAT_5","221255","0","14499","0.0655307224695487108","0","1"
"G076533E36645N_2010-08-23_L5_C02_T1_L2_SR.tif","G076533E36645N","2.0","9.0",,"LANDSAT_5","653277","0","15027","0.0230024935823548051","0","1"
"G080419E35701N_2011-08-05_L5_C02_T1_L2_SR.tif","G080419E35701N","1.0","9.0",,"LANDSAT_5","97565","0","1266","0.0129759647414544150","0","1"
"G087290E49104N_2006-09-09_L7_C02_T1_L2_SR.tif","G087290E49104N","1.0","9.0",,"LANDSAT_7","156731","0","12594","0.0803542375152331064","0","1"
"G079543E34289N_2006-10-09_L7_C02_T1_L2_SR.tif","G079543E34289N","1.0","9.0",,"LANDSAT_7","129960","0","11944","0.0919052016004924592","5963","1"
"G075220E37061N_2009-07-26_L5_C02_T1_L2_SR.tif","G075220E37061N","2.0","9.0",,"LANDSAT_5","182875","0","6489","0.0354832535885167464","0","1"
"G074254E36890N_2005-10-18_L7_C02_T1_L2_SR.tif","G074254E36890N","1.0","9.0",,"LANDSAT_7","157168","0","12322","0.0784001832434083274","17092","1"
"G081248E31139N_2009-06-05_L5_C02_T1_L2_SR.tif","G081248E31139N","3.0","9.0",,"LANDSAT_5","50350","0","2408","0.0478252234359483615","0","1"
"G081737E34316N_2009-10-02_L5_C02_T1_L2_SR.tif","G081737E34316N","3.0","9.0",,"LANDSAT_5","131328","0","10639","0.0810109039961013645","2427","1"
"G082294E42486N_2007-09-18_L5_C02_T1_L2_SR.tif","G082294E42486N","1.0","9.0",,"LANDSAT_5","73511","0","6771","0.0921086640094679708","1770","1"
"G071332E37718N_2006-08-16_L7_C02_T1_L2_SR.tif","G071332E37718N","0.0","9.0",,"LANDSAT_7","53998","0","5101","0.0944664617208044742","2266","1"
"G089621E35549N_2006-09-14_L5_C02_T1_L2_SR.tif","G089621E35549N","3.0","9.0",,"LANDSAT_5","253764","0","8024","0.0316199303289670718","14067","1"
"G290289E32319S_2010-03-19_L5_C02_T1_L2_SR.tif","G290289E32319S","0.0","9.0",,"LANDSAT_5","91656","0","4737","0.0516823775857554334","0","1"
"G087000E28071N_2010-04-09_L5_C02_T1_L2_SR.tif","G087000E28071N","2.0","9.0",,"LANDSAT_5","173242","0","5652","0.0326248831114856674","0","1"
"G287038E49978S_2005-04-01_L5_C02_T1_L2_SR.tif","G287038E49978S","2.0","9.0",,"LANDSAT_5","154603","0","9082","0.0587440088484699521","0","1"
"G091224E33516N_2007-05-05_L5_C02_T1_L2_SR.tif","G091224E33516N","3.0","9.0",,"LANDSAT_5","85595","0","2606","0.0304457036041824873","0","1"
"G080088E45018N_2007-09-16_L5_C02_T1_L2_SR.tif","G080088E45018N","0.0","9.0",,"LANDSAT_5","443156","0","42732","0.0964265405410284415","15660","1"
"G075904E33876N_2007-10-26_L7_C02_T1_L2_SR.tif","G075904E33876N","4.0","9.0",,"LANDSAT_7","74727","0","6372","0.0852703841984824762","3925","1"
"G080983E35920N_2011-08-05_L5_C02_T1_L2_SR.tif","G080983E35920N","1.0","9.0",,"LANDSAT_5","52668","0","72","0.0013670539986329460","0","1"
"G082201E35505N_2011-08-05_L5_C02_T1_L2_SR.tif","G082201E35505N","1.0","9.0",,"LANDSAT_5","371925","0","2859","0.0076870336761443839","0","1"
"G007475E45994N_2009-09-30_L5_C02_T1_L2_SR.tif","G007475E45994N","2.0","9.0",,"LANDSAT_5","98021","0","8282","0.0844920986319258118","405","1"
"G077609E31885N_2009-09-14_L5_C02_T1_L2_SR.tif","G077609E31885N","2.0","9.0",,"LANDSAT_5","415701","0","668","0.0016069242075434026","0","1"
"G287830E42177S_2009-01-20_L5_C02_T1_L2_SR.tif","G287830E42177S","4.0","9.0",,"LANDSAT_5","356440","0","29139","0.0817500841656379755","0","1"
"G075908E33660N_2007-10-26_L7_C02_T1_L2_SR.tif","G075908E33660N","4.0","9.0",,"LANDSAT_7","323380","0","31750","0.0981817057331931474","16195","1"
"G082734E29137N_2010-12-18_L7_C02_T1_L2_SR.tif","G082734E29137N","1.0","9.0",,"LANDSAT_7","81472","0","6712","0.0823841319717203456","1285","1"
"G290086E31642S_2010-03-19_L5_C02_T1_L2_SR.tif","G290086E31642S","0.0","9.0",,"LANDSAT_5","250002","0","15419","0.0616755065959472324","0","1"
"G242011E52051N_2006-08-26_L5_C02_T1_L2_SR.tif","G242011E52051N","3.0","9.0",,"LANDSAT_5","104652","0","9399","0.0898119481710812980","3564","1"
"G227889E57748N_2005-08-12_L7_C02_T1_L2_SR.tif","G227889E57748N","2.0","9.0",,"LANDSAT_7","133380","0","13072","0.0980056980056980057","6475","1"
"G289938E32477S_2009-03-16_L5_C02_T1_L2_SR.tif","G289938E32477S","1.0","9.0",,"LANDSAT_5","76950","0","4320","0.0561403508771929825","0","1"
"G075937E36706N_2009-07-26_L5_C02_T1_L2_SR.tif","G075937E36706N","2.0","9.0",,"LANDSAT_5","80066","0","1574","0.0196587815052581620","0","1"
"G226235E58711N_2006-06-11_L5_C02_T1_L2_SR.tif","G226235E58711N","2.0","9.0",,"LANDSAT_5","137180","0","2577","0.0187855372503280362","63","1"
"G084496E28676N_2010-12-03_L5_C02_T1_L2_SR.tif","G084496E28676N","2.0","9.0",,"LANDSAT_5","519612","0","41662","0.0801790566807541011","0","1"
"G074933E35853N_2007-07-29_L7_C02_T1_L2_SR.tif","G074933E35853N","1.0","9.0",,"LANDSAT_7","409355","0","31710","0.0774633264525900502","22237","1"
"G227541E57677N_2005-08-12_L7_C02_T1_L2_SR.tif","G227541E57677N","2.0","9.0",,"LANDSAT_7","115292","0","6167","0.0534902681885993824","0","1"
"G080578E35584N_2010-12-08_L5_C02_T1_L2_SR.tif","G080578E35584N","1.0","9.0",,"LANDSAT_5","114057","0","8170","0.0716308512410461436","0","1"
"G083389E28728N_2010-12-03_L5_C02_T1_L2_SR.tif","G083389E28728N","2.0","9.0",,"LANDSAT_5","1313318","0","45772","0.0348521835534120449","0","1"
"G289863E34526S_2011-02-27_L5_C02_T1_L2_SR.tif","G289863E34526S","0.0","9.0",,"LANDSAT_5","62776","0","3603","0.0573945456862495221","0","1"
"G088721E33316N_2007-09-24_L5_C02_T1_L2_SR.tif","G088721E33316N","4.0","9.0",,"LANDSAT_5","126084","0","6800","0.0539322991021858444","1503","1"
"G286998E49819S_2005-04-01_L5_C02_T1_L2_SR.tif","G286998E49819S","2.0","9.0",,"LANDSAT_5","359100","0","25884","0.0720802005012531328","1173","1"
"G078044E34427N_2006-11-01_L7_C02_T1_L2_SR.tif","G078044E34427N","2.0","9.0",,"LANDSAT_7","444296","0","34281","0.0771580207789401660","43932","1"
"G241373E51310N_2006-08-26_L5_C02_T1_L2_SR.tif","G241373E51310N","3.0","9.0",,"LANDSAT_5","89243","0","7339","0.0822361417702228746","252","1"
"G079162E35768N_2009-08-13_L5_C02_T1_L2_SR.tif","G079162E35768N","1.0","9.0",,"LANDSAT_5","124545","0","3990","0.0320366132723112128","0","1"
"G081848E42365N_2007-09-18_L5_C02_T1_L2_SR.tif","G081848E42365N","1.0","9.0",,"LANDSAT_5","213750","0","14389","0.0673169590643274854","297","1"
"G230664E53980N_2005-08-24_L5_C02_T1_L2_SR.tif","G230664E53980N","2.0","9.0",,"LANDSAT_5","98952","0","7402","0.0748039453472390654","0","1"
"G083242E42565N_2007-09-11_L5_C02_T1_L2_SR.tif","G083242E42565N","1.0","9.0",,"LANDSAT_5","94202","0","7326","0.0777690494893951296","2610","1"
"G084708E28469N_2010-12-03_L5_C02_T1_L2_SR.tif","G084708E28469N","2.0","9.0",,"LANDSAT_5","537966","0","21355","0.0396958172077789303","4344","1"
"G076799E35860N_2010-08-23_L5_C02_T1_L2_SR.tif","G076799E35860N","2.0","9.0",,"LANDSAT_5","59109","0","3188","0.0539342570505337597","108","1"
"G239709E53123N_2006-10-04_L5_C02_T1_L2_SR.tif","G239709E53123N","2.0","9.0",,"LANDSAT_5","103664","0","9853","0.0950474610279364099","204","1"
"G081971E35348N_2011-08-05_L5_C02_T1_L2_SR.tif","G081971E35348N","1.0","9.0",,"LANDSAT_5","105659","0","2888","0.0273332134508181982","2217","1"
"G089756E35571N_2006-09-14_L5_C02_T1_L2_SR.tif","G089756E35571N","3.0","9.0",,"LANDSAT_5","64372","0","3365","0.0522742807431802647","3388","1"
"G076745E35187N_2005-10-20_L7_C02_T1_L2_SR.tif","G076745E35187N","1.0","9.0",,"LANDSAT_7","190190","0","18641","0.0980125138019874862","9681","1"
"G081520E42507N_2007-09-18_L5_C02_T1_L2_SR.tif","G081520E42507N","1.0","9.0",,"LANDSAT_5","458850","0","32206","0.0701885147651738041","1956","1"
"G092240E32721N_2007-08-02_L5_C02_T1_L2_SR.tif","G092240E32721N","0.0","9.0",,"LANDSAT_5","159467","0","6431","0.0403280929596719070","0","1"
"G042112E43216N_2013-08-23_L8_C02_T1_L2_SR.tif","G042112E43216N","1.82",,"9","LANDSAT_8","202312","0","18071","0.0893224326782395508","0","1"
"G098880E38243N_2007-08-13_L5_C02_T1_L2_SR.tif","G098880E38243N","0.0","9.0",,"LANDSAT_5","80256","0","6700","0.0834828548644338118","549","1"
"G074132E37298N_2005-10-18_L7_C02_T1_L2_SR.tif","G074132E37298N","1.0","9.0",,"LANDSAT_7","60306","0","4120","0.0683182436241833317","4054","1"
"G077351E32832N_2006-09-30_L7_C02_T1_L2_SR.tif","G077351E32832N","1.0","9.0",,"LANDSAT_7","586245","0","24615","0.0419875649259268736","0","1"
"G090749E36708N_2007-07-31_L5_C02_T1_L2_SR.tif","G090749E36708N","1.0","9.0",,"LANDSAT_5","51870","0","1642","0.0316560632350106034","0","1"
"G232386E55979N_2005-08-24_L5_C02_T1_L2_SR.tif","G232386E55979N","1.0","9.0",,"LANDSAT_5","58482","0","5527","0.0945077117745631134","0","1"
"G074878E38966N_2009-09-19_L5_C02_T1_L2_SR.tif","G074878E38966N","4.0","9.0",,"LANDSAT_5","155439","0","4866","0.0313048848744523575","870","1"
"G090890E33413N_2007-05-05_L5_C02_T1_L2_SR.tif","G090890E33413N","3.0","9.0",,"LANDSAT_5","756010","0","16401","0.0216941574846893560","486","1"
"G081331E42382N_2007-09-18_L5_C02_T1_L2_SR.tif","G081331E42382N","1.0","9.0",,"LANDSAT_5","133665","0","8784","0.0657165301312983952","1674","1"
